Attrition,Age,Gender,HourInWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,OverTime,LastPromotion_log,NumCompaniesWorked_log,HomeToWork_log,WorkExperience_log,MonthlyIncome_log,SalaryHikelastYear_log,CurrentProfile_log,TravelProfile_Rarely,TravelProfile_Yes,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Other,EducationField_Statistics,Department_Marketing,Department_Sales
1,24,1,58.0,5,5,3,0,0,0.0,0.6931471805599453,3.1780538303479458,0.6931471805599453,9.714503852868623,2.833213344056216,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,46,1,46.0,3,2,1,0,1,1.0986122886681098,2.0794415416798357,1.3862943611198906,3.2188758248682006,10.335286202596134,3.1354942159291497,1.0986122886681098,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,36,1,59.0,4,5,5,1,1,0.6931471805599453,0.0,2.3978952727983707,1.6094379124341003,9.75973264889099,3.332204510175204,1.0986122886681098,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,55,1,78.0,3,1,5,0,1,0.6931471805599453,1.791759469228055,1.3862943611198906,3.2188758248682006,10.335286202596134,2.9444389791664403,1.6094379124341003,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,28,1,39.0,3,1,3,1,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,2.3978952727983707,10.115651043007174,3.091042453358316,2.1972245773362196,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,45,1,55.0,3,2,1,0,1,0.6931471805599453,1.6094379124341003,3.4339872044851463,2.3978952727983707,10.101559419421314,3.1780538303479458,1.0986122886681098,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,23,1,71.0,3,1,3,0,0,1.3862943611198906,0.6931471805599453,2.302585092994046,1.6094379124341003,9.840228212896937,3.295836866004329,1.3862943611198906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,57,0,74.0,3,3,4,0,1,1.791759469228055,2.3978952727983707,2.8903717578961645,2.1972245773362196,9.950561959922057,3.2188758248682006,1.6094379124341003,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,34,1,75.0,1,3,2,0,0,0.0,0.0,0.6931471805599453,2.833213344056216,10.115610600566873,2.833213344056216,2.302585092994046,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,38,1,63.0,3,2,3,0,0,0.6931471805599453,2.0794415416798357,2.6390573296152584,2.9444389791664403,10.167734658728754,2.8903717578961645,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,32,1,46.0,4,2,1,1,0,0.6931471805599453,2.3978952727983707,2.3978952727983707,2.4849066497880004,10.224048153553849,3.332204510175204,1.0986122886681098,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,47,1,58.0,3,4,4,0,1,2.302585092994046,0.6931471805599453,3.4339872044851463,2.3978952727983707,10.19802109993701,2.8903717578961645,2.302585092994046,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,25,0,35.0,3,1,3,0,0,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.791759469228055,9.95227771670556,3.332204510175204,1.3862943611198906,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,31,1,76.0,4,4,5,0,0,0.6931471805599453,1.0986122886681098,2.772588722239781,1.0986122886681098,9.800014144059851,3.2188758248682006,0.6931471805599453,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1,26,0,59.0,4,2,3,0,1,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.1972245773362196,9.762327132747114,2.995732273553991,2.0794415416798357,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,45,1,53.0,3,3,2,1,0,0.0,1.791759469228055,3.4339872044851463,2.302585092994046,9.822982237876477,2.9444389791664403,1.3862943611198906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,29,0,49.0,4,2,3,1,1,0.0,0.0,2.833213344056216,2.3978952727983707,9.862353009177573,2.8903717578961645,2.1972245773362196,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,37,0,55.0,3,1,4,1,1,1.9459101490553132,2.3978952727983707,1.791759469228055,2.995732273553991,9.971660087639178,2.8903717578961645,2.6390573296152584,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,53,1,80.0,3,5,5,0,1,2.0794415416798357,1.6094379124341003,2.302585092994046,2.995732273553991,9.979429556111285,2.9444389791664403,2.3978952727983707,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,32,1,70.0,3,5,3,1,1,2.0794415416798357,1.0986122886681098,3.258096538021482,2.4849066497880004,10.006946260904359,3.091042453358316,2.1972245773362196,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,46,1,52.0,3,1,1,0,0,1.6094379124341003,1.6094379124341003,2.3978952727983707,3.367295829986474,10.130503596064212,2.833213344056216,1.3862943611198906,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,35,1,79.0,4,1,1,0,1,0.6931471805599453,0.0,1.3862943611198906,1.9459101490553132,9.900031587562738,2.995732273553991,1.6094379124341003,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,33,1,81.0,3,3,3,1,0,0.6931471805599453,1.0986122886681098,2.3978952727983707,2.4849066497880004,9.946738594530443,3.2188758248682006,1.0986122886681098,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,38,1,44.0,3,2,3,0,0,1.0986122886681098,1.3862943611198906,1.6094379124341003,2.1972245773362196,9.788188928172666,3.091042453358316,1.0986122886681098,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,45,1,51.0,5,4,3,0,0,1.0986122886681098,1.3862943611198906,3.332204510175204,2.3978952727983707,9.888830663192495,3.044522437723423,1.791759469228055,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,33,0,69.0,3,3,5,1,0,0.0,1.791759469228055,2.8903717578961645,1.9459101490553132,9.919606934416011,3.044522437723423,1.0986122886681098,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,35,0,80.0,3,3,3,0,0,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,9.896462937599164,3.091042453358316,1.3862943611198906,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,46,0,52.0,5,4,5,0,1,1.0986122886681098,1.0986122886681098,2.1972245773362196,2.4849066497880004,9.988288154228593,3.044522437723423,1.791759469228055,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,50,0,53.0,3,4,4,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,3.3843902633457743,10.060662226908127,3.044522437723423,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,31,1,77.0,4,4,2,1,0,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.4849066497880004,9.891516180754907,2.9444389791664403,1.6094379124341003,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,30,1,65.0,5,2,3,1,0,1.0986122886681098,2.302585092994046,3.4965075614664802,2.5649493574615367,10.016146370675067,3.1780538303479458,2.0794415416798357,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,46,0,52.0,3,1,3,1,0,0.6931471805599453,2.302585092994046,3.1780538303479458,2.302585092994046,9.94515718770752,3.091042453358316,1.0986122886681098,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,21,1,56.0,3,1,5,1,0,0.6931471805599453,1.0986122886681098,2.0794415416798357,1.0986122886681098,9.850824899952823,3.258096538021482,1.3862943611198906,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,39,0,52.0,3,2,5,0,1,1.0986122886681098,0.6931471805599453,3.1780538303479458,3.091042453358316,10.161264387744689,2.9444389791664403,2.1972245773362196,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,51,1,66.0,3,4,2,1,0,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,9.782674932319381,2.833213344056216,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,47,1,54.0,3,2,4,0,0,0.6931471805599453,1.9459101490553132,2.9444389791664403,3.295836866004329,10.335286202596134,2.8903717578961645,1.6094379124341003,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,36,1,63.0,3,5,5,1,1,0.0,1.6094379124341003,2.0794415416798357,2.0794415416798357,9.745312117570252,3.332204510175204,1.0986122886681098,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,40,1,49.0,3,4,3,0,0,1.3862943611198906,0.0,1.3862943611198906,3.1354942159291497,10.335286202596134,3.2188758248682006,2.302585092994046,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,26,1,70.0,4,5,5,0,0,1.3862943611198906,1.6094379124341003,2.5649493574615367,2.0794415416798357,9.923339198238729,2.9444389791664403,1.3862943611198906,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,36,1,32.0,4,5,3,1,0,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.0794415416798357,9.844798556187449,3.2188758248682006,1.3862943611198906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,20,1,39.0,4,4,4,0,1,0.6931471805599453,1.0986122886681098,3.2188758248682006,1.0986122886681098,9.804881948782006,2.995732273553991,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,26,0,54.0,3,2,4,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046,9.971052738698551,3.258096538021482,1.6094379124341003,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,31,1,42.0,3,4,2,1,1,0.6931471805599453,2.995732273553991,2.0794415416798357,1.6094379124341003,9.813891018724371,3.4011973816621555,0.6931471805599453,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0,29,0,63.0,3,2,1,1,0,0.6931471805599453,1.6094379124341003,2.302585092994046,2.4849066497880004,9.770812935631588,3.332204510175204,2.0794415416798357,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,50,1,59.0,3,5,3,1,1,0.0,1.6094379124341003,2.3978952727983707,3.332204510175204,10.335286202596134,3.091042453358316,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,24,0,62.0,3,4,4,1,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,9.809341694645898,3.091042453358316,1.6094379124341003,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,35,1,62.0,3,1,4,1,0,0.0,0.0,1.9459101490553132,2.8903717578961645,10.04741472134277,3.044522437723423,2.6390573296152584,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,30,0,64.0,4,2,5,0,1,0.6931471805599453,2.0794415416798357,2.6390573296152584,1.6094379124341003,9.820377645813121,3.295836866004329,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,41,0,75.0,3,2,1,1,1,1.3862943611198906,1.3862943611198906,3.1780538303479458,2.5649493574615367,9.926617969924983,2.995732273553991,1.3862943611198906,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,29,1,45.0,3,1,1,0,0,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.6094379124341003,9.836653064348905,3.091042453358316,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
0,54,1,47.0,3,4,3,1,0,2.833213344056216,2.0794415416798357,1.791759469228055,3.1780538303479458,10.335286202596134,2.995732273553991,1.3862943611198906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,37,1,53.0,1,4,1,1,0,0.6931471805599453,1.791759469228055,3.091042453358316,1.791759469228055,9.887815383141833,3.2188758248682006,0.6931471805599453,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,45,0,60.0,3,4,2,0,0,0.6931471805599453,1.3862943611198906,2.5649493574615367,3.295836866004329,10.335286202596134,2.9444389791664403,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,29,1,64.0,3,2,3,1,0,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.9459101490553132,9.847446161652503,3.091042453358316,1.3862943611198906,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
0,46,0,30.0,3,5,3,1,0,0.0,1.0986122886681098,2.1972245773362196,2.0794415416798357,9.916354418242951,2.995732273553991,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,49,1,63.0,4,4,4,0,0,2.6390573296152584,1.791759469228055,2.6390573296152584,3.3843902633457743,10.335286202596134,2.9444389791664403,2.3978952727983707,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,36,1,59.0,3,4,1,0,1,0.0,0.6931471805599453,2.1972245773362196,1.3862943611198906,9.757073534080591,3.295836866004329,1.0986122886681098,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,56,1,39.0,3,1,1,0,0,2.1972245773362196,1.791759469228055,1.791759469228055,2.302585092994046,9.959915143834772,3.1354942159291497,1.6094379124341003,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,45,1,52.0,3,2,5,1,1,0.0,1.6094379124341003,2.0794415416798357,2.8903717578961645,10.24870713362901,2.995732273553991,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,36,1,75.0,5,1,1,0,1,1.0986122886681098,1.0986122886681098,3.332204510175204,1.0986122886681098,9.747944236774778,3.044522437723423,0.6931471805599453,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
1,33,1,70.0,3,4,5,1,1,2.302585092994046,0.6931471805599453,1.6094379124341003,2.3978952727983707,9.817330356084954,2.833213344056216,2.0794415416798357,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,26,1,36.0,4,5,2,0,0,0.6931471805599453,0.0,1.3862943611198906,1.791759469228055,9.847181716325034,2.8903717578961645,1.3862943611198906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,28,1,63.0,3,5,5,1,0,1.0986122886681098,0.6931471805599453,2.70805020110221,2.0794415416798357,9.803667217253917,3.044522437723423,1.791759469228055,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,55,1,65.0,3,5,4,1,0,0.6931471805599453,1.3862943611198906,1.3862943611198906,3.1780538303479458,10.16496681011591,3.1780538303479458,1.0986122886681098,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,41,0,64.0,3,2,5,1,1,0.6931471805599453,1.3862943611198906,2.4849066497880004,2.995732273553991,10.02202585845966,3.1354942159291497,0.6931471805599453,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,36,1,49.0,4,2,1,1,0,1.0986122886681098,1.0986122886681098,1.791759469228055,1.0986122886681098,9.74700916569969,3.367295829986474,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,29,1,43.0,4,1,4,1,1,0.0,0.6931471805599453,1.9459101490553132,2.3978952727983707,9.862040362621954,2.9444389791664403,2.302585092994046,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,38,1,60.0,5,4,1,0,1,0.6931471805599453,1.3862943611198906,2.995732273553991,2.772588722239781,9.943285022410194,3.091042453358316,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,25,1,61.0,3,3,1,1,0,1.3862943611198906,0.6931471805599453,2.6390573296152584,1.6094379124341003,9.806205429729575,3.044522437723423,1.0986122886681098,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,29,0,41.0,5,3,5,1,0,0.6931471805599453,0.6931471805599453,3.4339872044851463,2.0794415416798357,9.946451251968243,3.332204510175204,0.6931471805599453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,36,0,67.0,5,1,4,1,1,1.3862943611198906,2.0794415416798357,0.6931471805599453,2.3978952727983707,9.753652546776472,2.9444389791664403,2.0794415416798357,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,40,0,80.0,4,4,3,1,0,2.70805020110221,0.6931471805599453,2.833213344056216,2.9444389791664403,10.143920772387299,2.9444389791664403,2.5649493574615367,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,32,0,64.0,1,1,3,1,0,1.3862943611198906,2.302585092994046,2.0794415416798357,1.791759469228055,9.90243700089995,2.9444389791664403,1.3862943611198906,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,58,1,75.0,4,2,4,1,1,0.0,1.6094379124341003,2.3978952727983707,2.302585092994046,9.81722135237872,3.258096538021482,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1,74.0,3,2,4,1,0,0.0,0.6931471805599453,2.4849066497880004,0.6931471805599453,9.683651026979414,3.332204510175204,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,28,0,78.0,3,5,4,0,0,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,9.790150867197125,3.2188758248682006,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,33,0,54.0,4,4,3,0,0,1.3862943611198906,0.6931471805599453,3.4339872044851463,2.70805020110221,9.878631176537262,3.332204510175204,2.1972245773362196,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,52,1,55.0,4,4,4,1,0,2.0794415416798357,1.0986122886681098,2.302585092994046,2.4849066497880004,9.900583339388739,3.044522437723423,2.0794415416798357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,46,1,63.0,3,4,4,0,0,0.6931471805599453,0.6931471805599453,1.791759469228055,2.3978952727983707,9.94299668563084,3.258096538021482,2.1972245773362196,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,36,1,59.0,3,3,2,0,0,0.6931471805599453,0.6931471805599453,2.833213344056216,1.9459101490553132,9.760828918798548,3.2188758248682006,1.791759469228055,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,29,1,34.0,4,2,1,0,0,0.6931471805599453,1.9459101490553132,3.044522437723423,2.0794415416798357,9.818365299119293,2.9444389791664403,1.6094379124341003,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,35,0,71.0,1,3,4,0,0,1.9459101490553132,2.0794415416798357,3.1780538303479458,2.3978952727983707,10.203481027702058,3.1780538303479458,1.0986122886681098,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,35,1,69.0,4,3,5,0,0,1.791759469228055,0.6931471805599453,1.6094379124341003,2.302585092994046,9.96852594871535,3.295836866004329,2.3978952727983707,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,36,1,56.0,3,1,2,1,0,0.0,1.3862943611198906,1.9459101490553132,2.995732273553991,9.746073219448274,2.995732273553991,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,24,1,60.0,4,3,4,1,0,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,9.781037392779563,2.833213344056216,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,39,1,76.0,3,1,5,0,0,2.0794415416798357,1.0986122886681098,2.4849066497880004,2.3978952727983707,9.92221116653423,2.9444389791664403,2.0794415416798357,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,41,0,64.0,3,3,4,1,0,1.9459101490553132,1.6094379124341003,1.791759469228055,2.833213344056216,9.984053200375696,3.044522437723423,2.4849066497880004,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,36,1,51.0,4,5,2,0,1,1.3862943611198906,0.6931471805599453,1.6094379124341003,2.833213344056216,10.139586815010555,2.833213344056216,2.0794415416798357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,19,1,82.0,3,3,3,1,0,0.6931471805599453,1.0986122886681098,2.4849066497880004,0.6931471805599453,9.792835282432533,2.9444389791664403,0.6931471805599453,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,36,1,76.0,4,3,5,1,0,0.0,0.6931471805599453,2.302585092994046,2.3978952727983707,10.025174070792728,3.044522437723423,2.302585092994046,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,27,0,68.0,3,5,5,1,0,0.0,0.6931471805599453,0.6931471805599453,2.302585092994046,10.017396426643911,2.833213344056216,2.0794415416798357,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,31,0,63.0,3,1,4,1,0,0.6931471805599453,1.3862943611198906,2.302585092994046,2.302585092994046,10.335286202596134,2.833213344056216,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,34,1,64.0,3,4,1,0,1,0.6931471805599453,1.0986122886681098,1.791759469228055,2.302585092994046,10.115125163664135,2.9444389791664403,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,46,1,52.0,3,2,4,1,0,0.0,1.791759469228055,2.833213344056216,3.258096538021482,10.335286202596134,2.833213344056216,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,51,1,59.0,3,3,3,1,1,1.0986122886681098,2.302585092994046,1.791759469228055,2.9444389791664403,9.911505324129712,2.8903717578961645,2.0794415416798357,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,30,1,32.0,4,2,1,0,0,1.3862943611198906,0.6931471805599453,2.5649493574615367,1.791759469228055,9.90268723236536,3.1780538303479458,1.3862943611198906,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,40,0,80.0,1,4,4,0,1,0.0,1.6094379124341003,3.258096538021482,3.1354942159291497,10.246899936241283,3.091042453358316,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,43,1,30.0,3,3,3,1,0,0.0,0.6931471805599453,2.5649493574615367,2.3978952727983707,10.021759357614163,3.1354942159291497,2.302585092994046,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,59,1,59.0,3,2,3,0,1,1.3862943611198906,1.3862943611198906,2.9444389791664403,3.2188758248682006,10.335286202596134,3.044522437723423,1.3862943611198906,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,45,1,70.0,1,1,1,1,0,0.6931471805599453,0.0,0.6931471805599453,3.258096538021482,10.335286202596134,2.833213344056216,2.0794415416798357,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,35,1,74.0,3,1,3,1,0,2.302585092994046,0.6931471805599453,3.295836866004329,2.4849066497880004,9.931540366978163,3.295836866004329,2.1972245773362196,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,31,1,68.0,3,4,3,1,1,1.9459101490553132,0.6931471805599453,3.1780538303479458,2.302585092994046,9.960812619155398,3.044522437723423,2.0794415416798357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,41,1,76.0,3,2,3,0,0,0.6931471805599453,2.3978952727983707,2.995732273553991,2.0794415416798357,9.880474778227056,3.1354942159291497,0.6931471805599453,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,26,0,58.0,3,3,3,0,1,0.6931471805599453,0.0,2.302585092994046,2.1972245773362196,9.783689989080532,2.833213344056216,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
1,53,0,78.0,4,4,1,1,0,0.6931471805599453,0.0,1.3862943611198906,3.3843902633457743,10.133408088129361,3.091042453358316,2.302585092994046,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,36,0,74.0,3,1,1,1,0,0.6931471805599453,1.0986122886681098,2.4849066497880004,1.6094379124341003,9.829464192187341,3.1354942159291497,1.3862943611198906,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,25,0,62.0,3,5,3,1,0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,9.898424758193666,2.8903717578961645,1.0986122886681098,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,41,0,54.0,3,2,1,0,0,0.6931471805599453,1.791759469228055,1.3862943611198906,2.6390573296152584,10.02189261691475,3.1780538303479458,1.6094379124341003,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,30,1,55.0,3,5,4,0,0,1.3862943611198906,1.0986122886681098,2.6390573296152584,1.3862943611198906,9.81454704323948,3.044522437723423,1.3862943611198906,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,30,1,44.0,4,5,3,0,0,1.0986122886681098,2.3978952727983707,2.6390573296152584,2.302585092994046,9.992871113670814,2.8903717578961645,1.791759469228055,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,35,0,56.0,3,1,3,0,0,0.6931471805599453,0.6931471805599453,2.995732273553991,1.791759469228055,9.883386880829125,3.091042453358316,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,33,1,39.0,3,2,3,1,0,0.6931471805599453,0.0,2.302585092994046,1.9459101490553132,10.003559106260344,2.8903717578961645,1.0986122886681098,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,36,1,59.0,3,2,1,1,0,1.0986122886681098,0.0,2.4849066497880004,1.3862943611198906,9.749520189238702,2.995732273553991,0.6931471805599453,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,33,1,58.0,3,2,3,0,0,1.0986122886681098,2.0794415416798357,2.6390573296152584,2.4849066497880004,9.874779388399384,2.995732273553991,1.6094379124341003,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,33,1,80.0,4,5,5,1,1,0.0,1.3862943611198906,2.302585092994046,1.9459101490553132,9.786953736280177,2.833213344056216,1.0986122886681098,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,43,1,47.0,3,2,5,1,0,1.0986122886681098,2.1972245773362196,2.0794415416798357,2.302585092994046,9.95967883218587,2.995732273553991,1.9459101490553132,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,36,1,59.0,3,2,2,0,1,0.0,2.9444389791664403,1.791759469228055,1.3862943611198906,9.757652204312583,3.367295829986474,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0,37,0,58.0,4,1,2,0,1,0.0,1.0986122886681098,2.4849066497880004,2.1972245773362196,9.98483709823245,2.995732273553991,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0,37,1,32.0,3,1,4,0,0,2.1972245773362196,1.791759469228055,1.9459101490553132,2.70805020110221,9.803059297701635,2.9444389791664403,1.3862943611198906,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,47,0,53.0,3,1,2,0,1,0.0,0.6931471805599453,1.791759469228055,2.302585092994046,9.860788798003012,3.1354942159291497,2.0794415416798357,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,57,0,69.0,3,3,5,0,1,1.3862943611198906,1.791759469228055,2.4849066497880004,1.9459101490553132,9.916305056246742,3.2188758248682006,1.3862943611198906,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,27,0,77.0,4,3,5,1,0,2.0794415416798357,0.0,2.833213344056216,2.1972245773362196,9.892173792635855,3.2188758248682006,1.3862943611198906,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,50,1,64.0,3,4,1,1,1,1.0986122886681098,1.0986122886681098,3.091042453358316,2.1972245773362196,10.034735089145801,3.044522437723423,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,34,1,72.0,3,1,5,1,1,2.3978952727983707,1.0986122886681098,1.9459101490553132,2.4849066497880004,9.87039601753593,2.8903717578961645,2.1972245773362196,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,28,1,35.0,3,4,5,0,0,0.6931471805599453,1.0986122886681098,1.791759469228055,1.0986122886681098,9.81694879111889,2.995732273553991,0.6931471805599453,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,55,1,37.0,3,1,2,0,0,2.0794415416798357,1.6094379124341003,1.3862943611198906,2.5649493574615367,9.911505324129712,3.091042453358316,1.3862943611198906,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
